"id","name","bat_side","side","avg_batter_y_position","avg_batter_x_position","avg_foot_sep","avg_stance_angle","avg_intercept_y_vs_batter","avg_intercept_y_vs_plate"
665833,"Cruz, Oneil","L","L",27.03089859322492,27.163825176138584,40.434622247656016,-10.917875198405214,36.81444429075578,9.783545697530869
669394,"Burger, Jake","R","R",23.028763752535134,33.62034342536935,23.357601121449505,-3.0941725100519237,30.456142488565078,7.427378736029937
657757,"Sheets, Gavin","L","L",30.544616953180466,29.676925782996072,20.430069969841217,-36.79117034006599,32.336915926975486,1.7922989737950132
650489,"Castro, Willi","L","L",32.40442473724032,23.570387594669647,26.863291191064707,-4.724543038081781,29.127307480344143,-3.277117256896176
647304,"Naylor, Josh","L","L",24.89151986619782,28.077516639996606,43.88592240734231,-3.222539350759146,25.20483523143892,0.31331536524109893
691777,"Muncy, Max","R","R",27.523276445533504,29.158984122117385,33.79786508725517,-23.986755678174358,31.724130676041348,4.6405763645564235
605141,"Betts, Mookie","R","R",24.073124324387773,27.31146056321732,26.891688289639898,-14.484982940986471,32.80598827830732,8.73286395391954
664774,"Wade Jr., LaMonte","L","L",30.462238992434422,23.898333726537995,26.4163936513755,-2.800827309425853,33.57954986266938,3.117310870234963
665966,"Narváez, Carlos","R","R",25.372236346170197,30.64245443961093,29.660231266127017,-7.321507063842992,29.609118409083255,4.236882062913061
502054,"Pham, Tommy","R","R",31.949627939496423,28.273064953509667,35.99645253906658,-5.590493891430076,31.775066069813526,-0.174561869682897
665052,"Conine, Griffin","L","L",30.993588273843717,30.561219181962514,33.44730632363274,-23.019279539553345,28.52188245289502,-2.4717058209486904
669127,"Langeliers, Shea","R","R",25.56443679838898,29.358574317435796,35.78102208415847,-13.226108597648617,32.206464284528025,7.059939492375442
467793,"Santana, Carlos","L","L",25.42324797968381,26.771612487486763,23.70628722013556,-26.11615962696161,35.032691435116455,9.999344550904304
666397,"Julien, Edouard","L","L",27.893572883493192,26.708707154744122,35.65712021264839,-3.190657979984619,29.793915113119695,1.900342229626503
624428,"Frazier, Adam","L","L",20.42604846624831,22.782539444873006,39.405977032068805,1.4513714498943078,22.530047018244165,2.103998551995854
680757,"Kwan, Steven","L","L",23.873312318796938,22.078651151524113,8.363717196037056,-13.055888196005737,29.756252114195515,5.882939795398585
700242,"Sweeney, Trey","L","L",26.782216824697706,27.58043239797226,23.099318709251136,-19.030626667930456,34.066813058713876,7.284596234016178
700250,"Rice, Ben","L","L",29.869097336238596,28.07435101236881,31.94792519825299,-26.097449453636685,29.47124063479073,-0.39785670144787133
